source_id,source_name,classification,source_page_url,candidate_detail_url,link_text_sample,url_pattern_reason,http_status,final_url,is_probable_detail_page,rejection_reason
burza_nautike,Burza Nautike,candidate_detail_discovery_partial,https://www.burzanautike.com/,https://www.burzanautike.com/hr/mali_oglasi/,PRETRAŽI OGLASE,url_match:/mali_oglasi/,200,"https://www.burzanautike.com/hr/mali_oglasi/nautika/25,25",False,candidate appears to be another category/search/brand page rather than a unique listing
theyachtmarket,TheYachtMarket,candidate_detail_discovery_success,https://www.theyachtmarket.com/en/,https://www.theyachtmarket.com/en/boats-for-sale/beneteau/oceanis-clipper-373/id3183354/,"Beneteau Oceanis Clipper 373 United Kingdom | 2004 £64,950 GBP View details",url_match:/id,200,https://www.theyachtmarket.com/en/boats-for-sale/beneteau/oceanis-clipper-373/id3183354/,True,
theyachtmarket,TheYachtMarket,candidate_detail_discovery_success,https://www.theyachtmarket.com/en/,https://www.theyachtmarket.com/en/boats-for-sale/riva/rivale-52/id2306363/,"Riva 52 Rivale Turkey | 2011 £476,940 GBP Listed price €550,000 EUR View details",url_match:/id,200,https://www.theyachtmarket.com/en/boats-for-sale/riva/rivale-52/id2306363/,True,
theyachtmarket,TheYachtMarket,candidate_detail_discovery_success,https://www.theyachtmarket.com/en/,https://www.theyachtmarket.com/en/boats-for-sale/rafnar/1200-cross-cabin/id2682634/,"Rafnar Maritime 1200 Cross Cabin Greece | 2023 £377,216 GBP Listed price €435,000 EUR View details",url_match:/id,200,https://www.theyachtmarket.com/en/boats-for-sale/rafnar/1200-cross-cabin/id2682634/,True,
theyachtmarket,TheYachtMarket,candidate_detail_discovery_success,https://www.theyachtmarket.com/en/,https://www.theyachtmarket.com/en/boats-for-sale/riva/100-corsaro/id2915880/,"Riva 100 Corsaro Croatia | 2020 £7,024,031 GBP Listed price €8,100,000 EUR View details",url_match:/id,200,https://www.theyachtmarket.com/en/boats-for-sale/riva/100-corsaro/id2915880/,False,candidate lacked enough detail-page evidence in raw HTML
theyachtmarket,TheYachtMarket,candidate_detail_discovery_success,https://www.theyachtmarket.com/en/,https://www.theyachtmarket.com/en/boats-for-sale/maiora/20s/id2702082/,"Maiora 20s Croatia | 2008 £615,687 GBP Listed price €710,000 EUR View details",url_match:/id,200,https://www.theyachtmarket.com/en/boats-for-sale/maiora/20s/id2702082/,False,candidate lacked enough detail-page evidence in raw HTML
